id,admin1_ref,code,name,from_cods,reference_period_start,reference_period_end,admin1_code,admin1_name,location_code,location_name,location_ref
#adm2+hapi_id,#adm1+hapi_id,#adm2+code,#adm2+name,,#date+start,#date+end,#adm1+code,#adm1+code,#country+code,#country+code,#country+hapi_id
2630,187,HT0123,Grand-Goave,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2631,187,HT0131,Croix-Des-Bouquets,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2632,187,HT0132,Thomazeau,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2633,187,HT0133,Ganthier,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2634,187,HT0134,Cornillon / Grand Bois,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2635,187,HT0135,Fonds-Verrettes,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2636,187,HT0141,Arcahaie,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2637,187,HT0142,Cabaret,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2638,187,HT0151,Anse a Galets,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2639,187,HT0152,Pointe a Raquette,True,2018-11-29T00:00:00,,HT01,West,HTI,Haiti,96
2640,188,HT0211,Jacmel,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2641,188,HT0212,Marigot,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2642,188,HT0213,Cayes-Jacmel,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2643,188,HT0214,La Vallee,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2644,188,HT0221,Bainet,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2645,188,HT0222,Cotes de Fer,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2646,188,HT0231,Belle Anse,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2647,188,HT0232,Grand Gosier,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2648,188,HT0233,Thiotte,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2649,188,HT0234,Anse-a-Pitre,True,2018-11-29T00:00:00,,HT02,South-East,HTI,Haiti,96
2650,189,HT0311,Cap-Haitien,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2651,189,HT0312,Quartier Morin,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2652,189,HT0313,Limonade,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2653,189,HT0321,Acul du Nord,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2654,189,HT0322,Plaine du Nord,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2655,189,HT0323,Milot,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2656,189,HT0331,Grande Riviere Du Nord,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2657,189,HT0332,Bahon,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2658,189,HT0341,Saint-Raphael,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2659,189,HT0342,Dondon,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2660,189,HT0343,Ranquitte,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2661,189,HT0344,Pignon,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2662,189,HT0345,La Victoire,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2663,189,HT0351,Borgne,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2664,189,HT0352,Port-Margot,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2665,189,HT0361,Limbe,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2666,189,HT0362,Bas Limbe,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2667,189,HT0371,Plaisance,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2668,189,HT0372,Pilate,True,2018-11-29T00:00:00,,HT03,North,HTI,Haiti,96
2669,190,HT0411,Fort-Liberte,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2670,190,HT0412,Ferrier,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2671,190,HT0413,Perches,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2672,190,HT0421,Ouanaminthe,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2673,190,HT0422,Capotille,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2674,190,HT0423,Mont-Organise,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2675,190,HT0431,Trou du Nord,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2676,190,HT0432,Sainte Suzanne,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2677,190,HT0433,Terrier Rouge,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2678,190,HT0434,Caracol,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2679,190,HT0441,Vallieres,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2680,190,HT0442,Carice,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2681,190,HT0443,Mombin Crochu,True,2018-11-29T00:00:00,,HT04,North-East,HTI,Haiti,96
2682,191,HT0511,Gonaives,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2683,191,HT0512,Ennery,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2684,191,HT0513,L'Estere,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2685,191,HT0521,Gros Morne,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2686,191,HT0522,Terre Neuve,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2687,191,HT0523,Anse Rouge,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2688,191,HT0531,Saint-Marc,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2689,191,HT0532,Verrettes,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2690,191,HT0533,La Chapelle,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2691,191,HT0541,Dessalines,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2692,191,HT0542,Petite Riviere de l'Artibonite,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2693,191,HT0543,Grande Saline,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2694,191,HT0544,Desdunes,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2695,191,HT0551,Saint-Michel de l'Attalaye,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2696,191,HT0552,Marmelade,True,2018-11-29T00:00:00,,HT05,Artibonite,HTI,Haiti,96
2697,192,HT0611,Hinche,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2698,192,HT0612,Maissade,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2699,192,HT0613,Thomonde,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2700,192,HT0614,Cerca Carvajal,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2701,192,HT0621,Mirebalais,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2702,192,HT0622,Saut d'Eau,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2703,192,HT0623,Boucan Carre,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2704,192,HT0631,Lascahobas,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2705,192,HT0632,Belladere,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2706,192,HT0633,Savanette,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2707,192,HT0641,Cerca La Source,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2708,192,HT0642,Thomassique,True,2018-11-29T00:00:00,,HT06,Centre,HTI,Haiti,96
2709,193,HT0711,Les Cayes,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2710,193,HT0712,Torbeck,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2711,193,HT0713,Chantal,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2712,193,HT0714,Camp-Perrin,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2713,193,HT0715,Maniche,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2714,193,HT0716,Ile a Vache,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2715,193,HT0721,Port-Salut,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2716,193,HT0722,Saint Jean du Sud,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2717,193,HT0723,Arniquet,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2718,193,HT0731,Aquin,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2719,193,HT0732,Saint Louis du Sud,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2720,193,HT0733,Cavaillon,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2721,193,HT0741,Coteaux,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2722,193,HT0742,Port-a-Piment,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2723,193,HT0743,Roche a Bateau,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2724,193,HT0751,Chardonnieres,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2725,193,HT0752,Les Anglais,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2726,193,HT0753,Tiburon,True,2018-11-29T00:00:00,,HT07,South,HTI,Haiti,96
2727,194,HT0811,Jeremie,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2728,194,HT0812,Abricots,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2729,194,HT0813,Bonbon,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2730,194,HT0814,Moron,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2731,194,HT0815,Chambellan,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2732,194,HT0821,Anse d'Hainault,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2733,194,HT0822,Dame Marie,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2734,194,HT0823,Les Irois,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2735,194,HT0831,Corail,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2736,194,HT0832,Roseaux,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2737,194,HT0833,Beaumont,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2738,194,HT0834,Pestel,True,2018-11-29T00:00:00,,HT08,Grande'Anse,HTI,Haiti,96
2739,195,HT0911,Port-de-Paix,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2740,195,HT0912,La Tortue,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2741,195,HT0913,Bassin Bleu,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2742,195,HT0914,Chamsolme,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2743,195,HT0921,Saint-Louis du Nord,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2744,195,HT0922,Anse-a-Foleur,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2745,195,HT0931,Mole Saint Nicolas,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2746,195,HT0932,Baie de Henne,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2747,195,HT0933,Bombardopolis,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2748,195,HT0934,Jean Rabel,True,2018-11-29T00:00:00,,HT09,North-West,HTI,Haiti,96
2749,196,HT1011,Miragoane,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2750,196,HT1012,Petite Riviere de Nippes,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2751,196,HT1013,Fonds des Negres,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2752,196,HT1014,Paillant,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2753,196,HT1021,Anse-a-Veau,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2754,196,HT1022,Petit Trou de Nippes,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2755,196,HT1023,L'Asile,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2756,196,HT1024,Arnaud,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2757,196,HT1025,Plaisance du Sud,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2758,196,HT1031,Baraderes,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2759,196,HT1032,Grand-Boucan,True,2018-11-29T00:00:00,,HT10,Nippes,HTI,Haiti,96
2760,197,ML0101,Bafoulabe,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2761,197,ML0102,Diema,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2762,197,ML0103,Kayes,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2763,197,ML0104,Kenieba,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2764,197,ML0105,Kita,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2765,197,ML0106,Nioro,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2766,197,ML0107,Yelimane,True,2021-12-20T00:00:00,,ML01,Kayes,MLI,Mali,137
2767,198,ML0201,Banamba,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2768,198,ML0202,Dioila,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2769,198,ML0203,Kangaba,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2770,198,ML0204,Kati,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2771,198,ML0205,Kolokani,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2772,198,ML0206,Koulikoro,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2773,198,ML0207,Nara,True,2021-12-20T00:00:00,,ML02,Koulikoro,MLI,Mali,137
2774,199,ML0301,Bougouni,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2775,199,ML0302,Kadiolo,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2776,199,ML0303,Kolondieba,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2777,199,ML0304,Koutiala,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2778,199,ML0305,Sikasso,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2779,199,ML0306,Yanfolila,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2780,199,ML0307,Yorosso,True,2021-12-20T00:00:00,,ML03,Sikasso,MLI,Mali,137
2781,200,ML0401,Baraoueli,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2782,200,ML0402,Bla,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2783,200,ML0403,Macina,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2784,200,ML0404,Niono,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2785,200,ML0405,San,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2786,200,ML0406,Segou,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2787,200,ML0407,Tominian,True,2021-12-20T00:00:00,,ML04,Segou,MLI,Mali,137
2788,201,ML0501,Bandiagara,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2789,201,ML0502,Bankass,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2790,201,ML0503,Djenne,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2791,201,ML0504,Douentza,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2792,201,ML0505,Koro,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2793,201,ML0506,Mopti,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2794,201,ML0507,Tenenkou,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2795,201,ML0508,Youwarou,True,2021-12-20T00:00:00,,ML05,Mopti,MLI,Mali,137
2796,202,ML0601,Dire,True,2021-12-20T00:00:00,,ML06,Tombouctou,MLI,Mali,137
2797,202,ML0602,Goundam,True,2021-12-20T00:00:00,,ML06,Tombouctou,MLI,Mali,137
2798,202,ML0603,Gourma-Rharous,True,2021-12-20T00:00:00,,ML06,Tombouctou,MLI,Mali,137
2799,202,ML0604,Niafunke,True,2021-12-20T00:00:00,,ML06,Tombouctou,MLI,Mali,137
2800,202,ML0605,Tombouctou,True,2021-12-20T00:00:00,,ML06,Tombouctou,MLI,Mali,137
2801,203,ML0701,Ansongo,True,2021-12-20T00:00:00,,ML07,Gao,MLI,Mali,137
2802,203,ML0702,Bourem,True,2021-12-20T00:00:00,,ML07,Gao,MLI,Mali,137
2803,203,ML0703,Gao,True,2021-12-20T00:00:00,,ML07,Gao,MLI,Mali,137
2804,204,ML0801,Abeibara,True,2021-12-20T00:00:00,,ML08,Kidal,MLI,Mali,137
2805,204,ML0802,Kidal,True,2021-12-20T00:00:00,,ML08,Kidal,MLI,Mali,137
2806,204,ML0803,Tessalit,True,2021-12-20T00:00:00,,ML08,Kidal,MLI,Mali,137
2807,204,ML0804,Tin-Essako,True,2021-12-20T00:00:00,,ML08,Kidal,MLI,Mali,137
2808,205,ML0901,Bamako,True,2021-12-20T00:00:00,,ML09,Bamako,MLI,Mali,137
2809,206,ML1001,Menaka,True,2021-12-20T00:00:00,,ML10,Menaka,MLI,Mali,137
2810,206,ML1002,Anderamboukane,True,2021-12-20T00:00:00,,ML10,Menaka,MLI,Mali,137
2811,206,ML1003,Inekar,True,2021-12-20T00:00:00,,ML10,Menaka,MLI,Mali,137
2812,206,ML1004,Tidermene,True,2021-12-20T00:00:00,,ML10,Menaka,MLI,Mali,137
2813,207,MMR001D001,Myitkyina,True,2024-02-15T00:00:00,,MMR001,Kachin,MMR,Myanmar,153
2814,207,MMR001D002,Mohnyin,True,2024-02-15T00:00:00,,MMR001,Kachin,MMR,Myanmar,153
2815,207,MMR001D003,Bhamo,True,2024-02-15T00:00:00,,MMR001,Kachin,MMR,Myanmar,153
2816,207,MMR001D004,Puta-O,True,2024-02-15T00:00:00,,MMR001,Kachin,MMR,Myanmar,153
2817,208,MMR002D001,Loikaw,True,2024-02-15T00:00:00,,MMR002,Kayah,MMR,Myanmar,153
2818,208,MMR002D002,Bawlake,True,2024-02-15T00:00:00,,MMR002,Kayah,MMR,Myanmar,153
2819,209,MMR003D001,Hpa-An,True,2024-02-15T00:00:00,,MMR003,Kayin,MMR,Myanmar,153
2820,209,MMR003D002,Myawaddy,True,2024-02-15T00:00:00,,MMR003,Kayin,MMR,Myanmar,153
2821,209,MMR003D003,Kawkareik,True,2024-02-15T00:00:00,,MMR003,Kayin,MMR,Myanmar,153
2822,209,MMR003D004,Hpapun,True,2024-02-15T00:00:00,,MMR003,Kayin,MMR,Myanmar,153
2823,210,MMR004D001,Falam,True,2024-02-15T00:00:00,,MMR004,Chin,MMR,Myanmar,153
2824,210,MMR004D002,Mindat,True,2024-02-15T00:00:00,,MMR004,Chin,MMR,Myanmar,153
2825,210,MMR004D003,Hakha,True,2024-02-15T00:00:00,,MMR004,Chin,MMR,Myanmar,153
2826,210,MMR004D004,Matupi,True,2024-02-15T00:00:00,,MMR004,Chin,MMR,Myanmar,153
2827,211,MMR005D001,Sagaing,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2828,211,MMR005D002,Shwebo,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2829,211,MMR005D003,Monywa,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2830,211,MMR005D004,Katha,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2831,211,MMR005D005,Kale,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2832,211,MMR005D006,Tamu,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2833,211,MMR005D007,Mawlaik,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2834,211,MMR005D008,Hkamti,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2835,211,MMR005D009,Yinmarbin,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2836,211,MMR005D010,Kanbalu,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2837,211,MMR005D011,Kawlin,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2838,211,MMR005S001,Naga Self-Administered Zone,True,2024-02-15T00:00:00,,MMR005,Sagaing,MMR,Myanmar,153
2839,212,MMR006D001,Dawei,True,2024-02-15T00:00:00,,MMR006,Tanintharyi,MMR,Myanmar,153
2840,212,MMR006D002,Myeik,True,2024-02-15T00:00:00,,MMR006,Tanintharyi,MMR,Myanmar,153
2841,212,MMR006D003,Kawthoung,True,2024-02-15T00:00:00,,MMR006,Tanintharyi,MMR,Myanmar,153
2842,213,MMR007D001,Bago,True,2024-02-15T00:00:00,,MMR007,Bago (East),MMR,Myanmar,153
2843,213,MMR007D002,Taungoo,True,2024-02-15T00:00:00,,MMR007,Bago (East),MMR,Myanmar,153
2844,214,MMR008D001,Pyay,True,2024-02-15T00:00:00,,MMR008,Bago (West),MMR,Myanmar,153
2845,214,MMR008D002,Thayarwady,True,2024-02-15T00:00:00,,MMR008,Bago (West),MMR,Myanmar,153
2846,215,MMR009D001,Magway,True,2024-02-15T00:00:00,,MMR009,Magway,MMR,Myanmar,153
2847,215,MMR009D002,Minbu,True,2024-02-15T00:00:00,,MMR009,Magway,MMR,Myanmar,153
2848,215,MMR009D003,Thayet,True,2024-02-15T00:00:00,,MMR009,Magway,MMR,Myanmar,153
2849,215,MMR009D004,Pakokku,True,2024-02-15T00:00:00,,MMR009,Magway,MMR,Myanmar,153
2850,215,MMR009D005,Gangaw,True,2024-02-15T00:00:00,,MMR009,Magway,MMR,Myanmar,153
2851,216,MMR010D001,Mandalay,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2852,216,MMR010D002,Pyinoolwin,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2853,216,MMR010D003,Kyaukse,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2854,216,MMR010D004,Myingyan,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2855,216,MMR010D005,Nyaung-U,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2856,216,MMR010D006,Yamethin,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2857,216,MMR010D007,Meiktila,True,2024-02-15T00:00:00,,MMR010,Mandalay,MMR,Myanmar,153
2858,217,MMR011D001,Mawlamyine,True,2024-02-15T00:00:00,,MMR011,Mon,MMR,Myanmar,153
2859,217,MMR011D002,Thaton,True,2024-02-15T00:00:00,,MMR011,Mon,MMR,Myanmar,153
2860,218,MMR012D001,Sittwe,True,2024-02-15T00:00:00,,MMR012,Rakhine,MMR,Myanmar,153
2861,218,MMR012D002,Maungdaw,True,2024-02-15T00:00:00,,MMR012,Rakhine,MMR,Myanmar,153
2862,218,MMR012D003,Kyaukpyu,True,2024-02-15T00:00:00,,MMR012,Rakhine,MMR,Myanmar,153
2863,218,MMR012D004,Thandwe,True,2024-02-15T00:00:00,,MMR012,Rakhine,MMR,Myanmar,153
2864,218,MMR012D005,Mrauk-U,True,2024-02-15T00:00:00,,MMR012,Rakhine,MMR,Myanmar,153
2865,219,MMR013D001,Yangon (North),True,2024-02-15T00:00:00,,MMR013,Yangon,MMR,Myanmar,153
2866,219,MMR013D002,Yangon (East),True,2024-02-15T00:00:00,,MMR013,Yangon,MMR,Myanmar,153
2867,219,MMR013D003,Yangon (South),True,2024-02-15T00:00:00,,MMR013,Yangon,MMR,Myanmar,153
2868,219,MMR013D004,Yangon (West),True,2024-02-15T00:00:00,,MMR013,Yangon,MMR,Myanmar,153
2869,220,MMR014D001,Taunggyi,True,2024-02-15T00:00:00,,MMR014,Shan (South),MMR,Myanmar,153
2870,220,MMR014D002,Loilen,True,2024-02-15T00:00:00,,MMR014,Shan (South),MMR,Myanmar,153
2871,220,MMR014D003,Langkho,True,2024-02-15T00:00:00,,MMR014,Shan (South),MMR,Myanmar,153
2872,220,MMR014S001,Danu Self-Administered Zone,True,2024-02-15T00:00:00,,MMR014,Shan (South),MMR,Myanmar,153
2873,220,MMR014S002,Pa-O Self-Administered Zone,True,2024-02-15T00:00:00,,MMR014,Shan (South),MMR,Myanmar,153
2874,221,MMR015D001,Lashio,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2875,221,MMR015D002,Muse,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2876,221,MMR015D003,Kyaukme,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2877,221,MMR015D006,Hopang,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2878,221,MMR015D007,Matman,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2879,221,MMR015D008,Mongmit,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2880,221,MMR015S001,Pa Laung Self-Administered Zone,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2881,221,MMR015S002,Kokang Self-Administered Zone,True,2024-02-15T00:00:00,,MMR015,Shan (North),MMR,Myanmar,153
2882,222,MMR016D001,Kengtung,True,2024-02-15T00:00:00,,MMR016,Shan (East),MMR,Myanmar,153
2883,222,MMR016D002,Monghsat,True,2024-02-15T00:00:00,,MMR016,Shan (East),MMR,Myanmar,153
2884,222,MMR016D003,Tachileik,True,2024-02-15T00:00:00,,MMR016,Shan (East),MMR,Myanmar,153
2885,223,MMR017D001,Pathein,True,2024-02-15T00:00:00,,MMR017,Ayeyarwady,MMR,Myanmar,153
2886,223,MMR017D002,Hinthada,True,2024-02-15T00:00:00,,MMR017,Ayeyarwady,MMR,Myanmar,153
2887,223,MMR017D003,Myaungmya,True,2024-02-15T00:00:00,,MMR017,Ayeyarwady,MMR,Myanmar,153
